"Name","K","Kin","Kout","TypeI","TypeII"
"EGFR",78,37,41,0,1
"TEK",10,4,6,0,1
"ANK1",7,4,3,0,1
"ANK2",4,3,1,0,1
"ANK3",5,3,2,0,1
"HDAC5",12,9,3,0,1
"LRP2",15,8,7,0,1
"ANXA1",14,8,6,0,1
"COPS6",40,25,15,0,1
"TGM2",12,8,4,0,1
"UNC119",25,11,14,0,1
"PLSCR1",18,7,11,0,1
"S100A6",3,2,1,0,1
"MED31",14,11,3,0,1
"RBBP4",24,17,7,0,1
"AP2A1",14,8,6,0,1
"BIN1",11,6,5,0,1
"AP2M1",5,3,2,0,1
"CLTC",28,16,12,0,1
"CSNK1A1",14,6,8,0,1
"AP4M1",3,1,2,0,1
"CASP3",56,24,32,0,1
"HSPA1A",24,14,10,0,1
"APBA1",4,2,2,0,1
"LAMA1",13,6,7,0,1
"PCNA",25,21,4,0,1
"UBE2I",39,30,9,0,1
"EFEMP2",12,9,3,0,1
"LNX1",11,5,6,0,1
"CDKN1A",10,6,4,0,1
"APOE",10,2,8,0,1
"LRP1",25,16,9,0,1
"HMOX2",11,6,5,0,1
"HSPG2",21,16,5,0,1
"NID1",21,19,2,0,1
"TP53BP2",12,10,2,0,1
"APPBP2",7,6,1,0,1
"PIK3CA",13,6,7,0,1
"RAB5A",17,2,15,0,1
"CSNK2A2",5,3,2,0,1
"CDC37",32,27,5,0,1
"CREBBP",81,35,46,0,1
"GTF2H1",10,7,3,0,1
"KAT2B",26,21,5,0,1
"MED1",16,10,6,0,1
"NFKB1",24,9,15,0,1
"RUNX1",36,16,20,0,1
"SMAD1",47,13,34,0,1
"SP1",69,25,44,0,1
"SUMO1",11,9,2,0,1
"ARPC3",4,3,1,0,1
"PICK1",13,3,10,0,1
"ARF3",3,2,1,0,1
"ARRB2",14,8,6,0,1
"PIK3R1",76,36,40,0,1
"RASA1",35,18,17,0,1
"SMURF2",32,17,15,0,1
"ARHGDIA",19,17,2,0,1
"ARHGEF11",5,3,2,0,1
"GNA12",7,3,4,0,1
"ARHGEF12",13,8,5,0,1
"GNA13",19,9,10,0,1
"IGF1R",24,11,13,0,1
"ARHGEF6",9,4,5,0,1
"ARHGEF7",10,6,4,0,1
"CBLB",22,14,8,0,1
"E2F1",55,16,39,0,1
"SIN3A",26,22,4,0,1
"ARIH2",10,9,1,0,1
"CCDC90B",7,5,2,0,1
"GAPDH",26,9,17,0,1
"UBR1",16,7,9,0,1
"ARL4D",7,6,1,0,1
"ARL5A",8,6,2,0,1
"CBX1",4,2,2,0,1
"HIF1A",44,17,27,0,1
"WAS",21,11,10,0,1
"DVL2",13,6,7,0,1
"HIPK3",24,18,6,0,1
"HCK",34,25,9,0,1
"SH3KBP1",22,17,5,0,1
"RAN",17,11,6,0,1
"ASF1A",6,5,1,0,1
"ASGR1",5,3,2,0,1
"DHFR",2,1,1,0,1
"HSP90AA1",21,7,14,0,1
"GABPB1",17,12,5,0,1
"CEBPA",22,6,16,0,1
"CDC34",13,11,2,0,1
"LUC7L2",18,11,7,0,1
"SETDB1",20,15,5,0,1
"EIF4EBP1",10,8,2,0,1
"STK11",16,11,5,0,1
"TOPBP1",7,4,3,0,1
"WRN",9,6,3,0,1
"XRCC5",20,14,6,0,1
"ATN1",23,11,12,0,1
"EWSR1",23,11,12,0,1
"VIM",34,24,10,0,1
"CSE1L",14,12,2,0,1
"MBIP",7,3,4,0,1
"RASSF1",8,4,4,0,1
"CDK4",17,9,8,0,1
"RPP14",6,4,2,0,1
"ATP5C1",6,4,2,0,1
"ATP5J2",7,5,2,0,1
"ATR",8,3,5,0,1
"HDAC4",16,13,3,0,1
"ATXN1L",24,16,8,0,1
"MED15",9,8,1,0,1
"U2AF2",14,11,3,0,1
"RAD23A",11,7,4,0,1
"RNF11",40,23,17,0,1
"CDC20",12,8,4,0,1
"NME1",8,5,3,0,1
"PPP1CC",10,8,2,0,1
"AXIN1",22,5,17,0,1
"CTNNB1",54,39,15,0,1
"DAB2",24,17,7,0,1
"JUP",13,10,3,0,1
"PPP2CB",5,4,1,0,1
"SH3GL1",16,10,6,0,1
"CBL",54,29,25,0,1
"GRB2",40,16,24,0,1
"IL2RG",10,8,2,0,1
"LCK",58,31,27,0,1
"PIK3R3",9,6,3,0,1
"SHC1",27,14,13,0,1
"SOCS1",25,16,9,0,1
"B2M",15,12,3,0,1
"HLA-A",8,7,1,0,1
"BCL2L1",9,4,5,0,1
"MAPK8",41,34,7,0,1
"PPP1CA",19,12,7,0,1
"WASF1",3,2,1,0,1
"YWHAQ",30,19,11,0,1
"BCL2",14,11,3,0,1
"MEGF10",4,3,1,0,1
"BAIAP2",11,6,5,0,1
"NCKIPSD",13,11,2,0,1
"IKBKAP",11,7,4,0,1
"CREB3L3",3,1,2,0,1
"NOL3",8,4,4,0,1
"MAP3K7",26,19,7,0,1
"CASP8",32,13,19,0,1
"BCAR1",27,19,8,0,1
"CD2AP",16,13,3,0,1
"TRIP6",12,7,5,0,1
"MAPK1",82,57,25,0,1
"BCL3",6,1,5,0,1
"NFKB2",17,8,9,0,1
"ERCC3",5,4,1,0,1
"GNA11",10,5,5,0,1
"PTPN11",50,20,30,0,1
"RBL1",24,20,4,0,1
"BMP4",4,2,2,0,1
"BICD2",7,5,2,0,1
"NEK9",2,1,1,0,1
"DNM2",15,8,7,0,1
"BIRC2",15,4,11,0,1
"DIABLO",9,6,3,0,1
"BLNK",14,9,5,0,1
"BMI1",7,4,3,0,1
"RING1",10,7,3,0,1
"COL1A1",36,25,11,0,1
"BMPR2",26,15,11,0,1
"BMX",6,4,2,0,1
"RINT1",5,3,2,0,1
"RAP1GAP",6,5,1,0,1
"YWHAB",56,36,20,0,1
"BRCA2",8,4,4,0,1
"CDK2",44,38,6,0,1
"KPNA1",14,13,1,0,1
"KPNA2",11,10,1,0,1
"MYC",30,13,17,0,1
"RFC1",8,7,1,0,1
"RBL2",18,14,4,0,1
"PDLIM7",7,3,4,0,1
"BTBD1",4,3,1,0,1
"TRIM5",3,1,2,0,1
"BTK",37,6,31,0,1
"KIT",35,11,24,0,1
"LYN",69,34,35,0,1
"MYD88",16,9,7,0,1
"PLCG1",37,17,20,0,1
"PLCG2",32,21,11,0,1
"PRKCB",25,18,7,0,1
"PRKCQ",14,7,7,0,1
"PRKCZ",31,15,16,0,1
"SYK",41,12,29,0,1
"UBQLN2",7,5,2,0,1
"BUB1",9,5,4,0,1
"PLK1",31,14,17,0,1
"BUB1B",3,1,2,0,1
"C11orf58",5,2,3,0,1
"EEF1G",19,5,14,0,1
"RPLP1",17,10,7,0,1
"SF3B1",11,5,6,0,1
"C14orf1",9,7,2,0,1
"GNAI2",13,7,6,0,1
"CSNK2B",45,16,29,0,1
"FGFR3",20,8,12,0,1
"C8orf33",12,9,3,0,1
"XAB2",7,3,4,0,1
"CALCOCO2",13,8,5,0,1
"GABARAPL2",5,4,1,0,1
"CALM1",8,6,2,0,1
"CALR",9,3,6,0,1
"THBS1",34,26,8,0,1
"TRAF6",36,12,24,0,1
"KCNA3",4,2,2,0,1
"CANX",14,5,9,0,1
"CAPNS1",8,4,4,0,1
"CAPN2",5,2,3,0,1
"GNB2",13,8,5,0,1
"TRAF1",26,15,11,0,1
"CASK",15,4,11,0,1
"EPB41",21,7,14,0,1
"PRKD2",11,7,4,0,1
"NEDD4",27,24,3,0,1
"PLA2G4A",17,9,8,0,1
"EIF2AK2",27,13,14,0,1
"IL16",12,10,2,0,1
"MDM2",9,6,3,0,1
"ROCK1",15,11,4,0,1
"TOP1",12,10,2,0,1
"RIPK1",5,4,1,0,1
"RNF19A",10,3,7,0,1
"CAST",8,5,3,0,1
"HRAS",38,18,20,0,1
"PLD1",14,10,4,0,1
"STRN4",13,8,5,0,1
"INSR",26,11,15,0,1
"ITCH",5,3,2,0,1
"YWHAZ",61,24,37,0,1
"TRIM24",13,6,7,0,1
"RYBP",16,13,3,0,1
"TRIM28",12,10,2,0,1
"CCR5",19,12,7,0,1
"MMP1",10,7,3,0,1
"MMP3",9,7,2,0,1
"CCL19",3,1,2,0,1
"CXCL13",4,3,1,0,1
"CCR1",7,5,2,0,1
"VCAN",36,27,9,0,1
"IGFBP7",6,5,1,0,1
"DPP4",13,6,7,0,1
"CCL3",6,5,1,0,1
"CCR3",9,4,5,0,1
"PIGR",3,2,1,0,1
"MMP2",35,18,17,0,1
"CCNB1",17,7,10,0,1
"SUMO2",7,5,2,0,1
"CDK9",16,7,9,0,1
"JAK1",30,11,19,0,1
"JAK2",41,18,23,0,1
"CD4",29,14,15,0,1
"PTK2B",27,10,17,0,1
"ITGB2",24,9,15,0,1
"ITGB1",53,26,27,0,1
"CD79A",9,5,4,0,1
"FYN",82,41,41,0,1
"CD2",11,7,4,0,1
"CD5",15,12,3,0,1
"PSTPIP1",5,4,1,0,1
"LCP2",24,16,8,0,1
"CD226",8,5,3,0,1
"CD244",3,1,2,0,1
"LAT",20,10,10,0,1
"CD247",18,5,13,0,1
"CSK",20,13,7,0,1
"JAK3",20,11,9,0,1
"TRAF2",77,11,66,0,1
"TRAF3",7,5,2,0,1
"CD28",14,2,12,0,1
"GRAP2",18,12,6,0,1
"PIK3CG",13,11,2,0,1
"PKD2",8,6,2,0,1
"CD3E",10,7,3,0,1
"CTSD",6,3,3,0,1
"YES1",16,10,6,0,1
"PTK2",34,16,18,0,1
"IL2",8,6,2,0,1
"CD8A",10,4,6,0,1
"CD9",2,1,1,0,1
"COL4A4",10,4,6,0,1
"MELK",15,14,1,0,1
"SAFB",17,11,6,0,1
"PRKCI",20,14,6,0,1
"TNK2",11,10,1,0,1
"CDH2",16,12,4,0,1
"EXOSC5",12,11,1,0,1
"CEBPG",4,1,3,0,1
"NFYB",18,7,11,0,1
"SPTBN4",10,6,4,0,1
"PIN1",39,23,16,0,1
"SMN1",24,7,17,0,1
"PRKACA",9,2,7,0,1
"CHFR",3,1,2,0,1
"PML",8,4,4,0,1
"RAB1A",14,12,2,0,1
"CHMP1B",3,1,2,0,1
"CHMP2A",3,1,2,0,1
"VPS4B",2,1,1,0,1
"GRK6",13,8,5,0,1
"GPRASP1",10,3,7,0,1
"CIB1",8,4,4,0,1
"PRMT1",23,13,10,0,1
"TYROBP",6,4,2,0,1
"HGS",27,12,15,0,1
"VCL",65,38,27,0,1
"LEPR",10,1,9,0,1
"CNKSR1",4,2,2,0,1
"CNOT7",3,2,1,0,1
"MET",21,6,15,0,1
"GNA15",2,1,1,0,1
"MAD1L1",8,6,2,0,1
"IGFBP3",12,6,6,0,1
"SNCA",19,8,11,0,1
"COL3A1",19,16,3,0,1
"DAZAP2",11,8,3,0,1
"COL4A3",6,4,2,0,1
"COL4A3BP",4,3,1,0,1
"XRN2",8,6,2,0,1
"MAPK14",37,27,10,0,1
"TRIM37",20,13,7,0,1
"GPS1",12,5,7,0,1
"POLA2",7,4,3,0,1
"NUDT21",19,10,9,0,1
"WWP1",6,3,3,0,1
"ETS1",41,13,28,0,1
"KLF4",9,6,3,0,1
"MAFG",5,3,2,0,1
"NFATC2",10,5,5,0,1
"NFIC",7,4,3,0,1
"PROX1",10,6,4,0,1
"SNIP1",22,19,3,0,1
"STAT2",9,5,4,0,1
"TCF3",28,5,23,0,1
"PXN",16,6,10,0,1
"CRMP1",6,3,3,0,1
"HTT",20,13,7,0,1
"MAPK8IP2",15,6,9,0,1
"CSF1",5,2,3,0,1
"INPP5D",13,6,7,0,1
"FES",7,5,2,0,1
"KDR",29,9,20,0,1
"GSN",9,4,5,0,1
"HNRNPK",19,10,9,0,1
"LYST",10,7,3,0,1
"STAU1",12,8,4,0,1
"PTN",12,5,7,0,1
"POLR2B",6,5,1,0,1
"LDB1",7,6,1,0,1
"CTGF",16,14,2,0,1
"NOV",9,4,5,0,1
"PPP2R5A",7,5,2,0,1
"LGALS3",8,6,2,0,1
"CUL9",4,2,2,0,1
"UBE2E2",6,5,1,0,1
"NCF4",5,4,1,0,1
"FMR1",8,6,2,0,1
"TRIM23",7,4,3,0,1
"DAG1",7,3,4,0,1
"MCM7",16,8,8,0,1
"FBN1",32,26,6,0,1
"FLNA",22,17,5,0,1
"DCP1A",10,8,2,0,1
"UPF1",6,2,4,0,1
"DEK",3,1,2,0,1
"SRRM1",5,1,4,0,1
"GOLM1",3,2,1,0,1
"HSPD1",12,8,4,0,1
"DIS3",6,3,3,0,1
"DLG1",26,1,25,0,1
"DLGAP4",6,5,1,0,1
"GNG13",3,2,1,0,1
"GRIN2A",15,9,6,0,1
"KCNA2",6,4,2,0,1
"NOS1",5,2,3,0,1
"DLG3",6,1,5,0,1
"SYNGAP1",8,6,2,0,1
"DLG4",18,6,12,0,1
"UBC",8,2,6,0,1
"FLII",5,2,3,0,1
"ING1",4,2,2,0,1
"RPS10",8,6,2,0,1
"DNAJA1",4,3,1,0,1
"DNAJC3",9,6,3,0,1
"HSPA1B",3,2,1,0,1
"KIAA1279",5,1,4,0,1
"DPPA4",4,2,2,0,1
"NCK1",41,8,33,0,1
"MAPK11",6,5,1,0,1
"DUSP23",11,6,5,0,1
"KIAA1377",23,11,12,0,1
"DVL3",3,1,2,0,1
"PNN",6,3,3,0,1
"DYNLL2",9,6,3,0,1
"E2F2",12,8,4,0,1
"E2F3",15,8,7,0,1
"E2F6",20,2,18,0,1
"ECH1",5,3,2,0,1
"RHOG",6,4,2,0,1
"EDN3",2,1,1,0,1
"EEF1A1",19,9,10,0,1
"EXOSC4",16,7,9,0,1
"IMMT",5,2,3,0,1
"GADD45G",18,8,10,0,1
"MVD",4,3,1,0,1
"MAP2K4",11,4,7,0,1
"PTPN13",10,6,4,0,1
"RGS3",8,5,3,0,1
"EFNB2",7,3,4,0,1
"GRM5",18,9,9,0,1
"SNRPD2",14,6,8,0,1
"SOX10",11,3,8,0,1
"PTGES3",4,3,1,0,1
"SIAH1",9,7,2,0,1
"EIF4E",11,9,2,0,1
"RPL6",3,2,1,0,1
"SRF",20,7,13,0,1
"ENAH",15,8,7,0,1
"EP400",4,2,2,0,1
"SDC3",7,1,6,0,1
"EPRS",6,4,2,0,1
"SYNCRIP",12,10,2,0,1
"HOOK2",8,6,2,0,1
"ERBB2",8,3,5,0,1
"GRB7",6,2,4,0,1
"PKP4",4,3,1,0,1
"ZFYVE9",10,7,3,0,1
"ERBB3",7,2,5,0,1
"ERG",20,3,17,0,1
"FLI1",29,6,23,0,1
"PIK3CB",15,9,6,0,1
"SMAD3",24,9,15,0,1
"PPARGC1A",13,12,1,0,1
"PSMC5",15,13,2,0,1
"NR0B2",4,2,2,0,1
"GATA3",23,6,17,0,1
"MAF",14,12,2,0,1
"RAB27A",10,4,6,0,1
"SGTA",7,3,4,0,1
"GP1BA",3,2,1,0,1
"ITGAV",23,14,9,0,1
"F2RL2",5,2,3,0,1
"RABAC1",19,11,8,0,1
"RAP1A",16,4,12,0,1
"FBLN1",8,5,3,0,1
"IRAK1",17,2,15,0,1
"TNFRSF1A",23,10,13,0,1
"LTBP1",16,14,2,0,1
"YAP1",25,22,3,0,1
"FCER1G",7,3,4,0,1
"ZAP70",26,3,23,0,1
"FEZ1",10,2,8,0,1
"FGF1",10,8,2,0,1
"FGFR1",8,5,3,0,1
"RPS6KA3",25,17,8,0,1
"VTN",13,4,9,0,1
"FLAD1",6,2,4,0,1
"RAC1",17,3,14,0,1
"FOXA2",20,2,18,0,1
"MPHOSPH6",2,1,1,0,1
"TAF10",15,7,8,0,1
"GIPC1",12,5,7,0,1
"GOPC",9,4,5,0,1
"WNT4",3,2,1,0,1
"MDFI",8,5,3,0,1
"SH3GL3",5,2,3,0,1
"PPP3CA",7,2,5,0,1
"GNAQ",9,3,6,0,1
"IARS",8,7,1,0,1
"MBD3",33,7,26,0,1
"GBP2",6,2,4,0,1
"GDI2",3,2,1,0,1
"RUNX1T1",37,21,16,0,1
"TAF1",32,5,27,0,1
"GGA1",16,12,4,0,1
"NTRK1",8,2,6,0,1
"RGS19",13,6,7,0,1
"TRPC3",9,3,6,0,1
"RGS2",7,3,4,0,1
"GNAI1",6,2,4,0,1
"RGS10",3,2,1,0,1
"RGS12",6,2,4,0,1
"PLCB1",6,3,3,0,1
"GNB1",4,1,3,0,1
"GNB5",5,4,1,0,1
"GOLGA2",9,3,6,0,1
"PLEKHF2",10,8,2,0,1
"LRSAM1",7,3,4,0,1
"UBQLN4",6,2,4,0,1
"GRASP",2,1,1,0,1
"SDCBP",17,11,6,0,1
"PPP2R1A",12,8,4,0,1
"GRIN2B",4,1,3,0,1
"TAF9",10,5,5,0,1
"TAF1C",6,3,3,0,1
"HAND2",12,4,8,0,1
"HDAC6",7,6,1,0,1
"HDAC3",6,5,1,0,1
"HEXDC",3,1,2,0,1
"SMAD7",9,5,4,0,1
"PLAU",10,6,4,0,1
"NMI",11,10,1,0,1
"UBQLN1",18,11,7,0,1
"HLA-B",8,5,3,0,1
"HLA-C",12,4,8,0,1
"HSPA5",9,4,5,0,1
"LILRB2",10,4,6,0,1
"MCM10",12,6,6,0,1
"MEIS1",10,6,4,0,1
"RALGDS",5,3,2,0,1
"VDAC1",5,1,4,0,1
"S1PR1",8,5,3,0,1
"NME3",5,3,2,0,1
"ICAM3",4,2,2,0,1
"IFNAR2",10,6,4,0,1
"IFNGR1",8,2,6,0,1
"IGF1",17,16,1,0,1
"IGFBP4",2,1,1,0,1
"IL12B",3,2,1,0,1
"TICAM2",6,2,4,0,1
"IL1RL1",4,1,3,0,1
"IL21",2,1,1,0,1
"PTPN6",48,9,39,0,1
"ILK",12,5,7,0,1
"RBP1",4,2,2,0,1
"INHBA",9,5,4,0,1
"IRF3",10,5,5,0,1
"ITGB5",13,4,9,0,1
"ITGB7",7,2,5,0,1
"LTB",7,5,2,0,1
"RANBP9",7,3,4,0,1
"PRKG1",23,13,10,0,1
"PPIA",7,5,2,0,1
"TJP1",17,10,7,0,1
"KCNJ10",4,3,1,0,1
"YWHAH",10,9,1,0,1
"KCTD13",4,1,3,0,1
"NUDT18",13,7,6,0,1
"NOL12",5,4,1,0,1
"SPRED1",12,11,1,0,1
"KRTAP4-12",3,1,2,0,1
"MITF",25,13,12,0,1
"LIMS1",12,8,4,0,1
"TMPO",8,4,4,0,1
"SHANK1",10,1,9,0,1
"RTN4",5,1,4,0,1
"LSM2",8,3,5,0,1
"LSM5",9,6,3,0,1
"TUBA4A",6,2,4,0,1
"TRAF4",8,4,4,0,1
"MED12",4,2,2,0,1
"NRF1",10,5,5,0,1
"NFE2L1",2,1,1,0,1
"BACH2",29,25,4,0,1
"MAP1B",20,14,6,0,1
"MAGEA11",4,1,3,0,1
"MAP3K2",17,15,2,0,1
"MAP2K7",14,9,5,0,1
"MAP3K5",16,7,9,0,1
"PHC2",7,3,4,0,1
"MAPK8IP3",13,4,9,0,1
"TTF2",10,3,7,0,1
"ZNF512B",18,10,8,0,1
"POMC",2,1,1,0,1
"UBE2A",5,2,3,0,1
"SKI",10,5,5,0,1
"MED9",6,4,2,0,1
"MEF2A",14,9,5,0,1
"PPP1R8",3,1,2,0,1
"MEOX2",2,1,1,0,1
"PAX3",6,5,1,0,1
"MINK1",12,10,2,0,1
"MMP14",16,7,9,0,1
"TCAP",5,2,3,0,1
"MYBBP1A",3,2,1,0,1
"RAB11A",6,4,2,0,1
"NOTCH2",19,10,9,0,1
"NADSYN1",2,1,1,0,1
"NAGK",9,2,7,0,1
"TNNT1",9,5,4,0,1
"STX8",3,2,1,0,1
"NCDN",4,3,1,0,1
"NR1H3",9,6,3,0,1
"PSEN1",13,5,8,0,1
"PSMD4",7,5,2,0,1
"REL",15,8,7,0,1
"NLGN3",4,2,2,0,1
"SFPQ",7,3,4,0,1
"NPM1",5,2,3,0,1
"RPGR",3,2,1,0,1
"NR3C1",44,7,37,0,1
"NR5A1",2,1,1,0,1
"PITX1",2,1,1,0,1
"STX4",10,4,6,0,1
"NUAK1",10,8,2,0,1
"NUP98",7,1,6,0,1
"PARD6B",7,3,4,0,1
"WT1",8,5,3,0,1
"EBF1",15,10,5,0,1
"PDCD10",4,3,1,0,1
"PDCD6IP",15,4,11,0,1
"RAD50",6,3,3,0,1
"PDGFRB",22,6,16,0,1
"PEX5",4,2,2,0,1
"PFN2",4,1,3,0,1
"SCMH1",2,1,1,0,1
"PI4KA",2,1,1,0,1
"TUBA1B",10,6,4,0,1
"TUBG1",7,3,4,0,1
"TRIM39",2,1,1,0,1
"RHOA",12,3,9,0,1
"POLR3F",4,2,2,0,1
"PORCN",3,1,2,0,1
"PPFIA1",4,1,3,0,1
"PPFIA3",5,2,3,0,1
"PPFIBP1",14,12,2,0,1
"WBP11",3,1,2,0,1
"SNAP23",12,6,6,0,1
"PRKD3",7,5,2,0,1
"PSMA1",7,2,5,0,1
"RGS4",3,2,1,0,1
"PTGDS",5,3,2,0,1
"PTGFR",4,2,2,0,1
"PTPRE",5,1,4,0,1
"TUBB2B",3,1,2,0,1
"RAB10",6,5,1,0,1
"RAB3A",3,1,2,0,1
"RAB5B",5,1,4,0,1
"RASSF8",2,1,1,0,1
"RYR1",4,1,3,0,1
"RFX1",14,9,5,0,1
"RNF4",7,6,1,0,1
"ROR2",4,2,2,0,1
"SMAD5",15,6,9,0,1
"USP8",8,6,2,0,1
"VAMP2",6,3,3,0,1
"VHL",12,7,5,0,1
"TNFSF12",3,2,1,0,1
"TRAF5",2,1,1,0,1
"VBP1",3,2,1,0,1
"ZBTB43",2,1,1,0,1
"ZNF417",4,2,2,0,1
"hsa-let-7a-5p",34,4,30,0,1
"hsa-miR-103a-2-5p",17,11,6,0,1
"hsa-miR-107",69,6,63,0,1
"hsa-miR-128-1-5p",6,3,3,0,1
"PGR",5,2,3,0,1
"hsa-miR-140-5p",72,9,63,0,1
"hsa-miR-142-5p",141,11,130,0,1
"hsa-miR-148b-5p",23,6,17,0,1
"hsa-miR-200b-5p",44,4,40,0,1
"BCL11A",5,3,2,0,1
"hsa-miR-30e-5p",69,6,63,0,1
"RUNX3",20,3,17,0,1
"hsa-miR-338-5p",34,3,31,0,1
"hsa-miR-33a-5p",6,1,5,0,1
"hsa-miR-361-5p",62,5,57,0,1
"hsa-miR-548s",8,5,3,0,1
"hsa-miR-615-5p",37,4,33,0,1
"hsa-miR-616-5p",32,18,14,0,1
"hsa-miR-647",29,25,4,0,1
"hsa-miR-766-5p",30,10,20,0,1
"GATA6",2,1,1,0,1
"hsa-miR-93-5p",281,26,255,0,1
"hsa-miR-939-5p",18,5,13,0,1
