"Name","K","Kin","Kout","TypeI","TypeII"
"DAZAP2",90,86,4,0,1
"RAD23A",21,17,4,0,1
"RNF11",121,103,18,0,1
"CDC20",19,15,4,0,1
"NME1",23,18,5,0,1
"PPP1CC",63,60,3,0,1
"AXIN1",37,20,17,0,1
"CTNNB1",112,95,17,0,1
"JUP",26,22,4,0,1
"PPP2CB",24,23,1,0,1
"CBL",111,84,27,0,1
"IL2RG",10,8,2,0,1
"LCK",63,34,29,0,1
"PIK3R3",56,52,4,0,1
"SOCS1",55,45,10,0,1
"B2M",40,37,3,0,1
"PRSS23",24,21,3,0,1
"BCL2L1",42,37,5,0,1
"MAPK8",98,91,7,0,1
"PPP1CA",39,32,7,0,1
"WASF1",24,22,2,0,1
"YWHAH",45,43,2,0,1
"YWHAQ",84,72,12,0,1
"BCL2",72,69,3,0,1
"MEGF10",5,4,1,0,1
"DLG4",34,16,18,0,1
"PHYHIP",33,28,5,0,1
"BAIAP2",15,10,5,0,1
"IKBKAP",29,25,4,0,1
"CREB3L3",3,1,2,0,1
"MCL1",86,84,2,0,1
"MAP3K7",69,62,7,0,1
"CASP1",20,12,8,0,1
"CASP8",64,42,22,0,1
"BCAR1",37,29,8,0,1
"CD2AP",97,93,4,0,1
"TRIP6",20,14,6,0,1
"NFKB2",82,13,69,0,1
"ERCC3",14,13,1,0,1
"GNA11",19,14,5,0,1
"PTPN11",88,55,33,0,1
"BDNF",23,21,2,0,1
"CPE",41,38,3,0,1
"RBL1",64,59,5,0,1
"BMP4",12,10,2,0,1
"BICD2",74,72,2,0,1
"NEK9",75,74,1,0,1
"DNM2",52,43,9,0,1
"BIRC2",28,17,11,0,1
"CASP7",23,21,2,0,1
"DIABLO",28,25,3,0,1
"TRADD",17,9,8,0,1
"CASP9",21,17,4,0,1
"SUMO2",42,38,4,0,1
"BLNK",18,13,5,0,1
"BLOC1S2",24,23,1,0,1
"BMI1",44,41,3,0,1
"RING1",15,12,3,0,1
"COL1A1",64,53,11,0,1
"BMPR2",81,69,12,0,1
"RINT1",9,7,2,0,1
"RAP1GAP",9,8,1,0,1
"BRCA2",19,15,4,0,1
"CDK2",94,87,7,0,1
"KPNA1",83,81,2,0,1
"KPNA2",55,53,2,0,1
"NFYA",174,41,133,0,1
"RFC1",18,16,2,0,1
"RBL2",39,33,6,0,1
"PDLIM7",14,10,4,0,1
"TRIM5",23,21,2,0,1
"BTK",41,7,34,0,1
"KIT",64,40,24,0,1
"LYN",100,63,37,0,1
"MYD88",28,21,7,0,1
"PLCG1",92,65,27,0,1
"PRKCQ",15,8,7,0,1
"SYK",60,26,34,0,1
"YAP1",80,77,3,0,1
"BUB1",58,53,5,0,1
"PLK1",56,37,19,0,1
"BUB1B",12,10,2,0,1
"C11orf58",32,29,3,0,1
"EEF1G",35,16,19,0,1
"RPLP1",50,43,7,0,1
"SF3B1",51,45,6,0,1
"C14orf1",24,20,4,0,1
"MDFI",33,29,4,0,1
"DCN",21,14,7,0,1
"CSNK2B",53,21,32,0,1
"FGFR3",33,19,14,0,1
"C8orf33",43,39,4,0,1
"MRFAP1",28,26,2,0,1
"CACHD1",22,20,2,0,1
"XAB2",8,4,4,0,1
"CACYBP",14,13,1,0,1
"MPP3",13,12,1,0,1
"CALCOCO2",37,30,7,0,1
"DAXX",19,16,3,0,1
"GABARAPL2",10,9,1,0,1
"PIAS4",47,45,2,0,1
"CALM1",71,63,8,0,1
"LYST",26,23,3,0,1
"CALR",64,56,8,0,1
"THBS1",109,100,9,0,1
"TRAF6",77,50,27,0,1
"KCNA3",7,5,2,0,1
"CANX",79,70,9,0,1
"CFTR",10,8,2,0,1
"EBI3",14,13,1,0,1
"CAPN1",26,19,7,0,1
"CAPNS1",27,23,4,0,1
"GNB2",31,26,5,0,1
"TRAF1",58,46,12,0,1
"CASK",46,34,12,0,1
"EPB41",80,65,15,0,1
"GRIK2",18,17,1,0,1
"PRKD2",32,28,4,0,1
"NEDD4",54,50,4,0,1
"PLA2G4A",40,31,9,0,1
"IL16",18,16,2,0,1
"TOP1",29,27,2,0,1
"RIPK1",12,10,2,0,1
"RYBP",95,92,3,0,1
"RNF19A",40,32,8,0,1
"SUMO4",4,2,2,0,1
"HRAS",46,25,21,0,1
"PLD1",36,32,4,0,1
"INSR",54,33,21,0,1
"ITCH",29,25,4,0,1
"YWHAZ",171,126,45,0,1
"CRY1",8,5,3,0,1
"TRIM24",37,29,8,0,1
"MCM10",29,22,7,0,1
"CCR5",43,35,8,0,1
"MMP1",14,11,3,0,1
"CCL19",7,4,3,0,1
"CXCL13",7,6,1,0,1
"CCR1",10,8,2,0,1
"VCAN",69,59,10,0,1
"CCL21",4,2,2,0,1
"GOT2",16,12,4,0,1
"DPP4",18,11,7,0,1
"CCR3",11,5,6,0,1
"PIGR",26,25,1,0,1
"FEZ1",19,6,13,0,1
"MMP2",59,42,17,0,1
"CDC25A",81,78,3,0,1
"CDK9",45,35,10,0,1
"JAK1",68,46,22,0,1
"JAK2",57,32,25,0,1
"CD4",45,33,12,0,1
"PTK2B",41,22,19,0,1
"ITGB2",26,9,17,0,1
"ITGB1",87,57,30,0,1
"CD79A",12,7,5,0,1
"FYN",124,80,44,0,1
"PTPRC",30,20,10,0,1
"CD2",12,8,4,0,1
"CD5",15,12,3,0,1
"LCP2",25,17,8,0,1
"CD244",12,10,2,0,1
"LAT",22,11,11,0,1
"CD247",21,7,14,0,1
"SIVA1",12,10,2,0,1
"TRAF2",91,21,70,0,1
"TRAF3",43,38,5,0,1
"CD28",45,33,12,0,1
"GRAP2",47,41,6,0,1
"PKD2",23,21,2,0,1
"CD3E",18,13,5,0,1
"CTSD",12,9,3,0,1
"YES1",55,49,6,0,1
"ITGAV",44,35,9,0,1
"PTK2",60,39,21,0,1
"UBQLN1",52,45,7,0,1
"IL2",10,8,2,0,1
"ITGA4",20,17,3,0,1
"CD9",5,4,1,0,1
"ITGA3",32,29,3,0,1
"COL4A4",34,27,7,0,1
"MELK",53,52,1,0,1
"SAFB",26,20,6,0,1
"ITSN1",53,44,9,0,1
"KTN1",26,23,3,0,1
"PARD6A",12,6,6,0,1
"PRKCI",29,23,6,0,1
"TNK2",26,25,1,0,1
"CDH2",43,38,5,0,1
"MCM7",57,48,9,0,1
"GATA2",262,20,242,0,1
"SPTBN4",26,21,5,0,1
"PIN1",62,45,17,0,1
"PRKACA",29,13,16,0,1
"CHFR",13,10,3,0,1
"PML",19,13,6,0,1
"RAB1A",50,48,2,0,1
"CHMP1B",31,29,2,0,1
"CHMP2A",12,10,2,0,1
"GPRASP1",18,6,12,0,1
"GRK6",28,23,5,0,1
"CIB1",11,7,4,0,1
"PRMT1",32,20,12,0,1
"TYROBP",6,4,2,0,1
"CLTA",25,24,1,0,1
"HGS",33,17,16,0,1
"LEPR",24,14,10,0,1
"CNKSR1",5,3,2,0,1
"CNKSR2",22,19,3,0,1
"MET",52,33,19,0,1
"GNA15",2,1,1,0,1
"IL6ST",83,80,3,0,1
"MAD1L1",8,6,2,0,1
"TAF9",19,13,6,0,1
"COL3A1",37,33,4,0,1
"COL4A3",29,27,2,0,1
"XRN2",19,15,4,0,1
"MAPK14",94,83,11,0,1
"TRIM37",75,68,7,0,1
"CP",2,1,1,0,1
"POLA2",39,35,4,0,1
"NUDT21",52,42,10,0,1
"WWP1",26,21,5,0,1
"ETS1",313,64,249,0,1
"MAFG",38,36,2,0,1
"NFATC2",38,32,6,0,1
"PROX1",68,55,13,0,1
"SNIP1",51,48,3,0,1
"TCF3",513,23,490,0,1
"UBQLN4",27,19,8,0,1
"FRS2",93,87,6,0,1
"CRKL",138,121,17,0,1
"GAB2",29,27,2,0,1
"CRMP1",23,16,7,0,1
"MAPK8IP2",31,21,10,0,1
"INPP5D",15,8,7,0,1
"SOCS3",38,33,5,0,1
"CSF2RB",19,9,10,0,1
"FES",10,8,2,0,1
"KDR",45,25,20,0,1
"HNRNPK",53,42,11,0,1
"DVL3",35,33,2,0,1
"RNF7",16,14,2,0,1
"GNB5",37,36,1,0,1
"STAU1",43,36,7,0,1
"POLR2B",27,26,1,0,1
"SNRNP70",23,20,3,0,1
"LDB1",41,39,2,0,1
"CTGF",44,42,2,0,1
"NOV",15,10,5,0,1
"PPP2R5A",22,19,3,0,1
"ZFYVE9",42,39,3,0,1
"GP1BA",5,4,1,0,1
"LGALS3",16,13,3,0,1
"CUL9",7,5,2,0,1
"UBE2E2",19,18,1,0,1
"NCF4",6,5,1,0,1
"CYCS",65,63,2,0,1
"FMR1",50,48,2,0,1
"TRIM23",28,25,3,0,1
"DAG1",41,37,4,0,1
"FLNA",57,48,9,0,1
"UPF1",29,24,5,0,1
"RGS2",20,10,10,0,1
"SRRM1",17,13,4,0,1
"GOLM1",26,25,1,0,1
"MYO15A",2,1,1,0,1
"HSPD1",46,42,4,0,1
"DIAPH2",40,39,1,0,1
"DIS3",24,21,3,0,1
"DLGAP4",26,24,2,0,1
"GNG13",6,5,1,0,1
"KCNA2",10,8,2,0,1
"MAPK12",12,6,6,0,1
"NOS1",21,16,5,0,1
"DLG3",25,17,8,0,1
"UBC",28,22,6,0,1
"FLII",12,9,3,0,1
"RPS10",17,15,2,0,1
"FZR1",22,18,4,0,1
"HSPA1B",45,44,1,0,1
"DNMT3B",33,18,15,0,1
"TSC22D1",37,33,4,0,1
"KIAA1279",24,20,4,0,1
"DPPA2",2,1,1,0,1
"DPPA4",7,4,3,0,1
"GIPC1",27,19,8,0,1
"MAPK11",9,8,1,0,1
"DUSP23",12,7,5,0,1
"KIAA1377",30,16,14,0,1
"PNN",29,26,3,0,1
"DYNLL2",76,73,3,0,1
"E2F3",218,109,109,0,1
"E2F6",451,40,411,0,1
"ECH1",11,9,2,0,1
"RHOG",22,19,3,0,1
"EDA",5,4,1,0,1
"EDN3",7,6,1,0,1
"EEF1A1",64,50,14,0,1
"EXOSC4",16,7,9,0,1
"IMMT",16,12,4,0,1
"GADD45G",24,13,11,0,1
"MVD",5,4,1,0,1
"EFNA3",31,30,1,0,1
"EFNA4",7,6,1,0,1
"EFNA5",49,48,1,0,1
"EPHB2",39,31,8,0,1
"PTPN13",28,24,4,0,1
"RGS3",18,15,3,0,1
"EFNB2",52,46,6,0,1
