"Name","K","Kin","Kout","TypeI","TypeII"
"RHOA",53,31,22,0,1
"TUBA4A",24,12,12,0,1
"WAS",27,14,13,0,1
"RAC1",54,28,26,0,1
"SMURF2",52,34,18,0,1
"RBPMS",38,34,4,0,1
"EZR",16,12,4,0,1
"VAV1",42,29,13,0,1
"ARHGEF11",9,5,4,0,1
"GNA12",31,21,10,0,1
"GNA13",48,34,14,0,1
"ARHGEF12",41,35,6,0,1
"CD44",27,12,15,0,1
"IGF1R",119,101,18,0,1
"ARHGEF7",19,12,7,0,1
"CBLB",38,28,10,0,1
"SMARCE1",15,10,5,0,1
"E2F1",384,44,340,0,1
"E2F2",78,64,14,0,1
"HDAC2",50,44,6,0,1
"SIN3A",57,51,6,0,1
"UBE2L3",19,15,4,0,1
"ARL15",19,13,6,0,1
"GAPDH",69,48,21,0,1
"RPL8",14,11,3,0,1
"UBR1",32,19,13,0,1
"TLE1",25,22,3,0,1
"ATP5J2",13,10,3,0,1
"PRMT1",30,18,12,0,1
"RNF130",8,6,2,0,1
"CSNK2A2",38,29,9,0,1
"FLNA",69,51,18,0,1
"HIPK3",65,59,6,0,1
"MAPK1",133,103,30,0,1
"MED8",34,28,6,0,1
"HCK",51,34,17,0,1
"SH3KBP1",47,42,5,0,1
"SNRPB",36,33,3,0,1
"MEF2A",37,23,14,0,1
"ASF1A",26,25,1,0,1
"H3F3A",12,11,1,0,1
"ASGR1",14,11,3,0,1
"ASIP",3,2,1,0,1
"F11R",20,15,5,0,1
"CREB1",182,52,130,0,1
"GABPB1",43,37,6,0,1
"SPI1",149,20,129,0,1
"HIST2H2BE",16,13,3,0,1
"HMGA1",61,51,10,0,1
"BATF3",6,5,1,0,1
"CEBPG",27,22,5,0,1
"DDIT3",16,8,8,0,1
"CDC34",17,16,1,0,1
"POLR2D",48,45,3,0,1
"TOPBP1",19,15,4,0,1
"WRN",15,12,3,0,1
"XRCC5",35,28,7,0,1
"ATN1",55,31,24,0,1
"EWSR1",51,25,26,0,1
"TRIP6",25,17,8,0,1
"BCL2",80,63,17,0,1
"CSE1L",44,42,2,0,1
"ATP5C1",23,19,4,0,1
"PSME3",33,27,6,0,1
"RPP14",20,18,2,0,1
"ATR",15,9,6,0,1
"EZH2",200,27,173,0,1
