"Name","K","Kin","Kout","TypeI","TypeII"
"NUP214",34,33,1,0,1
"EIF3E",16,11,5,0,1
"DFNB31",6,3,3,0,1
"PTCH1",27,26,1,0,1
"ILF3",40,39,1,0,1
"DIS3",28,24,4,0,1
"DLG2",51,36,15,0,1
"DLG3",41,24,17,0,1
"GRIN2D",27,22,5,0,1
"MAGI2",38,36,2,0,1
"NOTCH1",41,38,3,0,1
"FLII",14,11,3,0,1
"KRT8",30,21,9,0,1
"TSC22D1",42,38,4,0,1
"DPPA2",6,1,5,0,1
"FLNA",42,28,14,0,1
"NCK1",41,11,30,0,1
"KIF5A",36,34,2,0,1
"DUSP23",13,9,4,0,1
"KIAA1377",42,16,26,0,1
"PRPF3",7,5,2,0,1
"PNN",44,38,6,0,1
"HSPA8",66,61,5,0,1
"DYRK1B",36,33,3,0,1
"MBP",30,10,20,0,1
"TFDP1",51,47,4,0,1
"EBI3",15,14,1,0,1
"RHOG",19,16,3,0,1
"EDN3",7,6,1,0,1
"EEA1",48,44,4,0,1
"RAB5C",16,15,1,0,1
"RPA2",38,31,7,0,1
"RPLP1",42,39,3,0,1
"EFNB2",57,54,3,0,1
"PTPN13",24,18,6,0,1
"EPS8",47,43,4,0,1
"UPF2",27,17,10,0,1
"EIF3L",29,28,1,0,1
"EIF3F",18,15,3,0,1
"GADD45G",19,12,7,0,1
"POLA2",46,35,11,0,1
"SRF",270,39,231,0,1
"OSGEP",10,5,5,0,1
"ENAH",89,81,8,0,1
"PFN1",53,45,8,0,1
"MAGEA11",7,2,5,0,1
"KHDRBS1",42,38,4,0,1
"PXN",47,24,23,0,1
"EPHB2",49,39,10,0,1
"MST1R",12,5,7,0,1
"SYNCRIP",97,95,2,0,1
"ERG",502,34,468,0,1
"FLI1",376,25,351,0,1
"PIK3CB",48,43,5,0,1
"RNF4",55,54,1,0,1
"ESRRG",69,64,5,0,1
"ETF1",39,38,1,0,1
"ETS1",434,75,359,0,1
"EXOSC4",14,6,8,0,1
"RAB27A",33,26,7,0,1
"F10",8,7,1,0,1
"GP1BA",3,2,1,0,1
"NACA",25,24,1,0,1
"RAP1A",55,50,5,0,1
"PLAUR",15,9,6,0,1
"TNFRSF1A",28,9,19,0,1
"FCER1G",9,3,6,0,1
"NBR1",30,28,2,0,1
"GPC3",12,11,1,0,1
"SDC2",70,60,10,0,1
"KDR",41,27,14,0,1
"FLNB",37,32,5,0,1
"MYLK",54,52,2,0,1
"FNBP1L",61,60,1,0,1
"SYNJ1",23,18,5,0,1
"KRAS",67,61,6,0,1
"NR1H3",76,13,63,0,1
"TAF10",14,7,7,0,1
"FUNDC2",22,20,2,0,1
"SNAP23",30,26,4,0,1
"HNRNPK",53,47,6,0,1
"ROR2",11,7,4,0,1
"GABARAP",23,19,4,0,1
"GABBR1",33,32,1,0,1
"GNAQ",51,39,12,0,1
"MBD3",257,24,233,0,1
"MAPK8IP2",32,19,13,0,1
"GGA1",30,25,5,0,1
"GGA2",60,55,5,0,1
"GGA3",40,36,4,0,1
"GHRL",2,1,1,0,1
"LEP",13,9,4,0,1
"NTRK1",14,3,11,0,1
"HMOX2",22,10,12,0,1
"TWIST1",55,37,18,0,1
"PSD",14,12,2,0,1
"GNB1",47,42,5,0,1
"GNA15",6,4,2,0,1
"GNAI3",39,30,9,0,1
"GNAO1",28,19,9,0,1
"PLEKHF2",47,45,2,0,1
"GOLGA2",36,28,8,0,1
"PRKD2",28,25,3,0,1
"IGF2",51,45,6,0,1
"SUCLG2",21,20,1,0,1
"SHB",37,31,6,0,1
"NGFR",42,27,15,0,1
"USP8",22,21,1,0,1
"PPP2R1A",35,27,8,0,1
"RAP2A",29,26,3,0,1
"GUCY2D",2,1,1,0,1
"HAND2",89,31,58,0,1
"MMP2",44,30,14,0,1
"SMAD1",198,32,166,0,1
"PHF12",77,76,1,0,1
"HEXDC",6,3,3,0,1
"HK3",4,3,1,0,1
"HMGA1",78,67,11,0,1
"RPS6KA5",92,84,8,0,1
"NR1H2",41,10,31,0,1
"PJA1",16,13,3,0,1
"PKNOX1",46,45,1,0,1
"MEIS1",20,16,4,0,1
"SMAD6",33,30,3,0,1
"IKBKE",15,13,2,0,1
"MAP3K3",61,56,5,0,1
"HSP90AB1",51,46,5,0,1
"HSPBP1",7,5,2,0,1
"LIN7C",50,49,1,0,1
"MYF6",7,4,3,0,1
"IFNAR1",42,34,8,0,1
"IFNGR2",24,21,3,0,1
"IL10",19,18,1,0,1
"IL18",6,2,4,0,1
"TICAM2",9,5,4,0,1
"IL2",8,6,2,0,1
"IL21",2,1,1,0,1
"IL2RG",8,5,3,0,1
"PTPN6",54,12,42,0,1
"INPP5D",9,4,5,0,1
"IL6ST",89,87,2,0,1
"IMMT",20,13,7,0,1
"ING4",7,6,1,0,1
"IRF1",225,35,190,0,1
"IRF3",24,14,10,0,1
"LMX1A",29,27,2,0,1
"TLN1",98,91,7,0,1
"LTB",14,13,1,0,1
"RANBP9",30,24,6,0,1
"PRKG1",42,33,9,0,1
"MDK",18,15,3,0,1
"PRMT5",28,14,14,0,1
"TJP1",50,39,11,0,1
"PGR",226,35,191,0,1
"FOSL2",220,69,151,0,1
"NR5A1",9,5,4,0,1
"NUDT18",17,12,5,0,1
"KCTD15",59,56,3,0,1
"KHSRP",86,81,5,0,1
"KIAA1279",25,23,2,0,1
"KLKB1",3,2,1,0,1
"KLRD1",21,20,1,0,1
"RAE1",19,16,3,0,1
"LAMA2",9,8,1,0,1
"LEF1",32,18,14,0,1
"LMNB1",75,68,7,0,1
"SHANK2",48,43,5,0,1
"RPL18A",25,23,2,0,1
"UBE2Z",75,73,2,0,1
"LRRC41",34,32,2,0,1
"LSM2",7,2,5,0,1
"TNFRSF14",17,7,10,0,1
"TNFSF14",29,27,2,0,1
"MED12",21,19,2,0,1
"MAFF",59,12,47,0,1
"NFE2L1",80,78,2,0,1
"BACH2",84,66,18,0,1
"QARS",31,24,7,0,1
"RAB8A",31,29,2,0,1
"PPM1F",26,25,1,0,1
"MAST2",19,14,5,0,1
"PCBP1",44,42,2,0,1
"ZNF512B",76,67,9,0,1
"ZMYND19",6,3,3,0,1
"MCM7",39,33,6,0,1
"MEF2A",74,35,39,0,1
"PAX3",35,33,2,0,1
"MESDC2",35,31,4,0,1
"MINK1",68,63,5,0,1
"RNF5",10,6,4,0,1
"TLR2",15,10,5,0,1
"RAB11A",55,52,3,0,1
"NADSYN1",7,6,1,0,1
"NEDD8",18,10,8,0,1
"TNNT1",17,7,10,0,1
"NR1D2",34,32,2,0,1
"PHYHIP",28,22,6,0,1
"NEDD4L",69,64,5,0,1
"PSMD4",10,8,2,0,1
"TARBP2",26,23,3,0,1
"NFIX",55,54,1,0,1
"NLGN3",12,9,3,0,1
"SFPQ",154,61,93,0,1
"NOP2",19,17,2,0,1
"NUP98",62,56,6,0,1
