"Name","K","Kin","Kout","TypeI","TypeII"
"RAD51",18,12,6,0,1
"STK11",8,4,4,0,1
"TOPBP1",9,6,3,0,1
"XRCC5",23,17,6,0,1
"ATN1",48,20,28,0,1
"CBFA2T2",18,16,2,0,1
"LYST",11,8,3,0,1
"RBPMS",23,18,5,0,1
"SUMO2",18,10,8,0,1
"TRIP6",18,11,7,0,1
"WWP1",8,5,3,0,1
"BCL2",30,18,12,0,1
"CAMK2A",3,2,1,0,1
"CSE1L",14,11,3,0,1
"ATP2B4",24,22,2,0,1
"RASSF1",11,6,5,0,1
"PSME3",13,6,7,0,1
"ATP5J2",5,4,1,0,1
"MARK3",6,4,2,0,1
"ATR",9,4,5,0,1
"EZH2",41,7,34,0,1
"HDAC4",13,11,2,0,1
"CCNK",13,7,6,0,1
"CDK6",29,18,11,0,1
"COIL",37,30,7,0,1
"DAZAP2",32,24,8,0,1
"FAM46A",6,3,3,0,1
"USP7",29,25,4,0,1
"PSMD7",8,5,3,0,1
"RAD23A",9,5,4,0,1
"RAD23B",10,9,1,0,1
"RNF11",43,30,13,0,1
"AURKA",10,5,5,0,1
"NME1",14,10,4,0,1
"AXIN1",20,5,15,0,1
"DVL3",25,21,4,0,1
"JUP",26,20,6,0,1
"PPP2CB",7,5,2,0,1
"SH3GL1",14,8,6,0,1
"UTP14A",26,15,11,0,1
"AXL",13,6,7,0,1
"PIK3R1",77,35,42,0,1
"PIK3R2",42,31,11,0,1
"PTPN11",50,23,27,0,1
"B2M",13,10,3,0,1
"HLA-A",12,6,6,0,1
"EXOSC10",22,6,16,0,1
"MAPK8",48,41,7,0,1
"SFN",19,16,3,0,1
"YWHAQ",36,21,15,0,1
"BAG1",8,3,5,0,1
"BAIAP2",13,8,5,0,1
"MAGI1",14,7,7,0,1
"BAI2",4,2,2,0,1
"HAP1",33,28,5,0,1
"IKBKAP",13,10,3,0,1
"MAP3K7",37,29,8,0,1
"CASP1",9,4,5,0,1
"NEDD9",6,4,2,0,1
"CASP9",21,12,9,0,1
"MAPK14",43,34,9,0,1
"PIN1",33,17,16,0,1
"RUNX1T1",18,9,9,0,1
"ERCC3",14,11,3,0,1
"BEGAIN",14,7,7,0,1
"TRIM27",19,15,4,0,1
"LMO2",13,10,3,0,1
