"Name","K","Kin","Kout","TypeI","TypeII"
"TRIM23",8,6,2,0,1
"GATA4",16,7,9,0,1
"MITF",27,15,12,0,1
"SMAD4",40,7,33,0,1
"SMAD2",50,17,33,0,1
"TAF10",13,6,7,0,1
"FURIN",8,3,5,0,1
"FXR2",16,11,5,0,1
"MAP3K3",19,17,2,0,1
"GABARAP",5,2,3,0,1
"GRASP",5,3,2,0,1
"SH3GL3",6,3,3,0,1
"PPP3CA",9,2,7,0,1
"RAB2A",4,2,2,0,1
"IARS",10,9,1,0,1
"GDF9",3,1,2,0,1
"S100A8",7,5,2,0,1
"GDI2",11,10,1,0,1
"NCAM1",13,10,3,0,1
"RET",13,5,8,0,1
"GGA1",9,3,6,0,1
"GGA2",16,8,8,0,1
"RGS19",12,6,6,0,1
"PTN",13,5,8,0,1
"HMOX2",8,3,5,0,1
"TWIST1",26,14,12,0,1
"HTR2A",12,5,7,0,1
"TRPC3",8,3,5,0,1
"GNA15",4,2,2,0,1
"OPRD1",5,2,3,0,1
"RGS1",5,3,2,0,1
"GNAQ",16,7,9,0,1
"GNAS",10,5,5,0,1
"PABPC1",23,17,6,0,1
"NUDT18",13,8,5,0,1
"GOLGA2",5,1,4,0,1
"GOLGA4",10,8,2,0,1
"IGF2",25,21,4,0,1
"LRSAM1",5,4,1,0,1
"GRIN2D",2,1,1,0,1
"PPP2R2A",3,1,2,0,1
"GRN",6,4,2,0,1
"GTF2B",10,8,2,0,1
"LMNB1",21,13,8,0,1
"HAND2",4,1,3,0,1
"MMP2",38,21,17,0,1
"HDAC6",6,3,3,0,1
"HEXDC",3,1,2,0,1
"HHIP",3,2,1,0,1
"HIPK2",20,17,3,0,1
"HK3",2,1,1,0,1
"HLA-B",8,5,3,0,1
"HLA-C",12,5,7,0,1
"LILRB2",11,5,6,0,1
"HMGCR",10,9,1,0,1
"NR1H2",17,2,15,0,1
"HNRNPA1",11,6,5,0,1
"PBX1",19,8,11,0,1
"MEIS1",10,6,4,0,1
"HRAS",31,15,16,0,1
"PRKCZ",13,8,5,0,1
"POLR2E",9,5,4,0,1
"HSPBP1",3,2,1,0,1
"KRT18",10,5,5,0,1
"VDAC1",4,2,2,0,1
"HSPB1",7,4,3,0,1
"MPDZ",6,2,4,0,1
"HTRA1",13,7,6,0,1
"ICAM1",9,7,2,0,1
"ITGA4",14,10,4,0,1
"ID1",11,8,3,0,1
"ELK4",17,15,2,0,1
"MYF5",9,5,4,0,1
"ID2",5,3,2,0,1
"ID3",12,9,3,0,1
"IFNAR1",13,6,7,0,1
"IFNAR2",6,2,4,0,1
"PIK3R3",17,14,3,0,1
"IGFBP5",34,28,6,0,1
"PLAU",11,8,3,0,1
"IGFBP4",20,17,3,0,1
"RANBP10",4,3,1,0,1
"IL4R",16,7,9,0,1
"TICAM2",8,4,4,0,1
"NGFR",16,10,6,0,1
"IL21",2,1,1,0,1
"PTPN6",44,8,36,0,1
"PIK3CD",6,4,2,0,1
"IRAK1",15,5,10,0,1
"IRF3",6,3,3,0,1
"ITGB7",9,3,6,0,1
"LTB",6,4,2,0,1
"ITGB8",12,11,1,0,1
"PRKG1",26,17,9,0,1
"SNAP25",13,12,1,0,1
"TJP1",12,7,5,0,1
"RIBC2",5,2,3,0,1
"WDYHV1",10,4,6,0,1
"KCNA2",5,3,2,0,1
"KHSRP",23,19,4,0,1
"KLF4",8,5,3,0,1
"NUP62",12,10,2,0,1
"KRT5",4,1,3,0,1
"PEA15",5,4,1,0,1
"LEF1",12,6,6,0,1
"LEPR",13,3,10,0,1
"LMO4",16,15,1,0,1
"LRPAP1",11,8,3,0,1
"RTN4",7,3,4,0,1
"LSM3",10,5,5,0,1
"LSM5",9,6,3,0,1
"TRAF4",8,5,3,0,1
"PTCD3",12,11,1,0,1
"WIPF1",15,12,3,0,1
"MED12",4,2,2,0,1
"PAFAH1B1",10,4,6,0,1
"MAP3K2",16,14,2,0,1
"MAP2K7",13,10,3,0,1
"MAP3K5",14,8,6,0,1
"PPP2R1A",5,4,1,0,1
"TTF2",19,11,8,0,1
"SMAD7",15,8,7,0,1
"ZNF512B",11,4,7,0,1
"PMCH",4,1,3,0,1
"UBE2A",4,1,3,0,1
"MEF2A",11,7,4,0,1
"PAX3",5,3,2,0,1
"RIT1",7,5,2,0,1
"TUBB3",4,1,3,0,1
"POU2F1",39,31,8,0,1
"MTA1",11,7,4,0,1
"SYNE1",19,15,4,0,1
"RAB11A",9,8,1,0,1
"SPRED1",12,10,2,0,1
"NCF2",4,1,3,0,1
"WASL",17,10,7,0,1
"NEDD8",5,2,3,0,1
"NEUROD1",3,2,1,0,1
"PDX1",2,1,1,0,1
"TARBP2",10,8,2,0,1
"VTA1",14,11,3,0,1
"SFPQ",44,23,21,0,1
"TUBB2A",8,7,1,0,1
"NR5A1",2,1,1,0,1
"RXRB",11,7,4,0,1
"POU2F2",30,8,22,0,1
"SYT4",4,2,2,0,1
"NTRK1",15,2,13,0,1
"NUP98",11,5,6,0,1
"RANBP2",27,16,11,0,1
"OPRM1",2,1,1,0,1
"OSGEP",6,1,5,0,1
"SLC9A3R2",12,9,3,0,1
"PARK2",7,2,5,0,1
"BACH2",13,12,1,0,1
"PBX2",9,4,5,0,1
"RAD50",7,4,3,0,1
"TSG101",5,3,2,0,1
"RAB8A",7,5,2,0,1
"RAD23A",9,4,5,0,1
"PDGFRB",32,13,19,0,1
"PDZK1",6,1,5,0,1
"PHYHIP",11,9,2,0,1
"PLSCR1",8,1,7,0,1
"RND1",2,1,1,0,1
"PNKP",3,1,2,0,1
