"Name","K","Kin","Kout","TypeI","TypeII"
"RASA1",42,22,20,0,1
"KRT15",8,7,1,0,1
"CSNK2B",70,28,42,0,1
"TEK",8,2,6,0,1
"SPTBN1",9,4,5,0,1
"ANK3",9,7,2,0,1
"LRP2",14,8,6,0,1
"COPS6",46,27,19,0,1
"GAPDH",30,16,14,0,1
"UNC119",28,10,18,0,1
"MED31",14,11,3,0,1
"RBBP4",24,16,8,0,1
"VIM",38,25,13,0,1
"AP1M1",8,3,5,0,1
"AP2A1",11,7,4,0,1
"SMURF1",37,36,1,0,1
"AP2M1",8,4,4,0,1
"MEGF10",10,8,2,0,1
"AP3B1",6,3,3,0,1
"CLTC",30,17,13,0,1
"CSNK1A1",22,12,10,0,1
"XPOT",4,2,2,0,1
"ARF1",14,7,7,0,1
"CASP3",59,22,37,0,1
"APP",39,16,23,0,1
"CTBP1",31,24,7,0,1
"HDAC1",34,26,8,0,1
"UBE2I",43,34,9,0,1
"APOH",3,1,2,0,1
"APPBP2",5,3,2,0,1
"PSEN1",20,5,15,0,1
"PSEN2",10,7,3,0,1
"SNCA",13,5,8,0,1
"TP53BP2",15,12,3,0,1
"PIK3CA",17,7,10,0,1
"CDC37",31,26,5,0,1
"CREBBP",109,47,62,0,1
"GTF2H1",15,9,6,0,1
"KAT2B",30,24,6,0,1
"MED1",13,9,4,0,1
"NCOA3",18,9,9,0,1
"NCOR1",38,19,19,0,1
"NCOR2",22,10,12,0,1
"NFKB1",26,9,17,0,1
"PIAS2",14,10,4,0,1
"RNF4",4,3,1,0,1
"RUNX1",9,4,5,0,1
"SMAD1",42,12,30,0,1
"SMAD3",60,22,38,0,1
"TRIM24",16,9,7,0,1
"EEF1G",23,6,17,0,1
"TUBA4A",6,4,2,0,1
"SMURF2",33,14,19,0,1
"GNA13",19,8,11,0,1
"ARHGEF12",7,2,5,0,1
"IGF1R",33,14,19,0,1
"ARHGEF2",2,1,1,0,1
"PAK1",7,5,2,0,1
"ARHGEF7",13,6,7,0,1
"CBLB",23,15,8,0,1
"SMARCE1",9,5,4,0,1
"ARID3A",8,4,4,0,1
"SIN3A",35,29,6,0,1
"TUBB2B",9,3,6,0,1
"UBR1",15,4,11,0,1
"ARL4D",6,5,1,0,1
"ATP5J2",13,10,3,0,1
"WAS",21,11,10,0,1
"ARRB2",19,9,10,0,1
"CHUK",32,16,16,0,1
"HIPK3",17,11,6,0,1
"MAPK1",79,56,23,0,1
"MED8",9,6,3,0,1
"BIN1",13,9,4,0,1
"ASGR1",5,2,3,0,1
"DHFR",2,1,1,0,1
"HSP90B1",8,4,4,0,1
"GABPB1",10,6,4,0,1
"SPI1",26,10,16,0,1
"CEBPA",17,7,10,0,1
"JUN",19,6,13,0,1
"DDIT3",11,6,5,0,1
"LUC7L2",19,12,7,0,1
"POLR2C",11,7,4,0,1
"POLR2D",6,2,4,0,1
"MDFI",23,20,3,0,1
"GABARAPL2",3,2,1,0,1
"MDM2",22,13,9,0,1
"TOPBP1",8,4,4,0,1
"WRN",8,5,3,0,1
"XRCC5",17,11,6,0,1
"ATN1",27,10,17,0,1
"LYST",8,5,3,0,1
"SUMO2",10,7,3,0,1
"BCL2",31,21,10,0,1
"CSE1L",8,6,2,0,1
"RASSF1",13,6,7,0,1
