"Name","K","Kin","Kout","TypeI","TypeII","weight","Type"
"PRKCI",18,14,4,0,1,1,"coding"
"PSMD7",2,1,1,0,1,1,"coding"
"PSTPIP1",9,8,1,0,1,1,"coding"
"PTGFR",3,1,2,0,1,1,"coding"
"PTN",18,8,10,0,1,1,"coding"
"PTPN11",64,21,43,0,1,1,"coding"
"RAB27A",11,5,6,0,1,1,"coding"
"RAN",10,4,6,0,1,1,"coding"
"RANBP9",9,3,6,0,1,1,"coding"
"RAP2A",14,7,7,0,1,1,"coding"
"RBBP4",24,16,8,0,1,1,"coding"
"RCOR1",2,1,1,0,1,1,"coding"
"RPP14",7,6,1,0,1,1,"coding"
"RYK",5,3,2,0,1,1,"coding"
"S100A1",3,2,1,0,1,1,"coding"
"SH3GL3",6,1,5,0,1,1,"coding"
"SKP1",10,8,2,0,1,1,"coding"
"SMAD1",42,12,30,0,1,1,"coding"
"SMAD6",5,3,2,0,1,1,"coding"
"SMAD7",18,6,12,0,1,1,"coding"
"SNCA",13,5,8,0,1,1,"coding"
"SNRNP70",13,10,3,0,1,1,"coding"
"SNX1",11,6,5,0,1,1,"coding"
"SOD1",3,2,1,0,1,1,"coding"
"SOX8",5,3,2,0,1,1,"coding"
"SPARC",15,12,3,0,1,1,"coding"
"SRC",21,9,12,0,1,1,"coding"
"SRF",16,5,11,0,1,1,"coding"
"TGFB1I1",8,5,3,0,1,1,"coding"
"TGFB2",4,2,2,0,1,1,"coding"
"TK1",49,28,21,0,1,1,"coding"
"TNFRSF10A",7,2,5,0,1,1,"coding"
"TNFSF8",2,1,1,0,1,1,"coding"
"TRAF2",77,15,62,0,1,1,"coding"
"TUBA4A",6,4,2,0,1,1,"coding"
"UBE2I",43,34,9,0,1,1,"coding"
"UBE2L3",6,4,2,0,1,1,"coding"
"UNC119",28,10,18,0,1,1,"coding"
"VDAC1",5,2,3,0,1,1,"coding"
"YWHAG",131,94,37,0,1,1,"coding"
"ZNF512B",16,8,8,0,1,1,"coding"
