AKAP8L DHX9
AKAP8L KPNB1
AKAP8L LBR
AKAP8L PRPF40A
AKAP9 PKN1
AKAP9 PPP2R3A
AKAP9 TACC3
AKAP9 TRIP10
AKT1 AKT1S1
AKT1 BAD
AKT1 BRAF
AKT1 CDKN1A
AKT1 CHEK1
AKT1 CHUK
AKT1 DCTN1
AKT1 HSP90AB1
AKT1 KRT10
AKT1 MAP3K11
AKT1 MAPK8IP1
AKT1 MDM2
AKT1 MDM4
AKT1 MTCP1
AKT1 PAK1
AKT1 PDE3B
AKT1 PEA15
AKT1 PFKFB2
AKT1 PKN2
AKT1 PRKDC
AKT1 RAF1
AKT1 TRIB3
AKT1 WNK1
AKT1S1 TCEA2
AKT1S1 YWHAG
AKT2 AKT1S1
AKT2 TSC2
AKT3 PDPK1
AKTIP CTBP2
ALB TK1
ALDH2 UNC119
ALDOA DYNLL1
ALDOA PDPK1
ALDOA XRN1
ALG13 ATXN1L
ALK IRS1
ALK MDK
ALK NPM1
ALK PTPRZ1
ALS2CR11 CCDC85B
ALS2CR11 SSSCA1
ALS2CR11 TEX11
AMBP ALB
AMFR GPI
AMFR TOM1L1
AMFR UBE2G2
AMOTL2 MAGOHB
AMPH AP2A2
AMPH CDK5
AMPH CLTC
AMPH DNM1
AMPH SH3GL2
ANAPC10 CDC27
ANAPC7 AKAP1
ANGPT1 ANGPT2
ANGPT2 CDKN1A
ANGPT2 CSNK2B
ANGPTL1 TEK
ANK1 EPB42
ANK1 TIAM1
ANK2 NRCAM
ANK2 SPTBN1
ANK3 HOOK1
ANKRA2 HDAC4
ANKRD11 HDAC4
ANKRD11 HDAC5
ANKRD24 PIP4K2C
ANKS1A YWHAG
ANKS1B LRP2
ANKZF1 AURKB
ANP32A HAX1
ANXA1 CCT7
ANXA1 CSAD
ANXA1 TGM2
ANXA1 TRPM7
ANXA1 UNC119
ANXA11 S100A6
ANXA2 CD99
ANXA2 LGALS13
ANXA2 PLAT
ANXA2 S100A10
ANXA2 S100A4
ANXA2 S100A6
ANXA6 CDC73
ANXA7 CCDC90B
ANXA7 CPSF3L
ANXA7 MPPED1
ANXA7 MSH2
ANXA7 PLD3
ANXA7 RBBP4
ANXA7 RPL13
ANXA7 SETDB1
ANXA7 SUMO3
ANXA7 TAF5L
ANXA7 TLE1
ANXA7 UBE2D1
ANXA7 USP4
ANXA7 VIM
AP1B1 KIF13A
AP1G1 AFTPH
AP1G1 RABGEF1
AP1G1 SYP
AP1G2 ATXN1L
AP1M1 DVL2
AP1M1 GAK
AP1M1 TIFA
AP1M1 VAMP4
AP1M2 AP2B1
AP1S2 AP1G2
AP2A1 BIN1
AP2A1 EPN1
AP2A1 EPS15
AP2A1 PICALM
AP2A1 SYT3
AP2B1 AP2M1
AP2B1 ATM
AP2B1 FAM46C
AP2B1 HIP1
AP2B1 MLH1
AP2B1 NUP54
AP2B1 POM121
AP2B1 TUBGCP4
AP2M1 ATXN1L
AP2M1 MEGF10
AP2M1 RTDR1
AP2M1 RUNDC3A
AP2M1 TBC1D5
AP3B1 ARF1
AP3B1 CLTC
AP3B1 CSNK1A1
AP3B1 XPOT
AP4M1 ARF1
AP4M1 GRID2
AP4M1 TGOLN2
APAF1 AVEN
APAF1 CASP3
APAF1 HSPA1A
APAF1 NLRP1
APBA1 APP
APBA1 KCNJ12
APBA1 STX1A
APBA1 STXBP1
APBA2 MAPK6
APBB1 APLP1
APBB1 ATXN1
APC CSNK1E
APC CTBP1
APC SIAH1
APCS CRP
APCS GOT2
APEX1 ANP32A
APEX1 EP300
APEX1 HMGB2
APEX1 PCNA
APEX1 SET
APEX1 UBE2I
APEX2 CALCOCO2
APEX2 CCDC85B
APEX2 PCNA
APEX2 TRIM37
APLP1 CDKN2C
APLP1 NACA
APLP2 APBB2
APOA1 ABCA1
APOA1 CETP
APOA1 MAP7D1
APOA1 MAPK6
APOA1BP MAPK6
APOB HSPA8
APOB PPIB
APOB SEC61B
APOE APP
APOE CNTF
APOE CTSB
APOE LRP1
APOE PLTP
APOH PLG
APP APBA3
APP APBB3
APP BACE1
APP CDK5
APP GSK3B
APP HSD17B10
APP HTRA2
APP IDE
APP NAE1
APP NF1
APP NUMB
APP TP53BP2
APPBP2 MFSD3
APPL1 AKT1
APPL1 APPL2
APPL1 DCC
APPL1 PIK3CA
APPL1 RAB5A
APPL1 RBBP7
APTX MAPKBP1
AQP1 EFEMP2
AR ATF2
AR CCND1
AR CCNH
AR CDC37
AR CREBBP
AR EP300
AR FOXA1
AR FOXO1
AR GTF2F2
AR GTF2H1
AR KAT2B
AR MED1
AR MED14
AR MYBBP1A
AR NCOA1
AR NCOA2
AR NCOA3
AR NCOA4
AR NCOR1
AR NCOR2
AR NFKB1
AR NRIP1
AR NSD1
AR PIAS1
AR PIAS2
AR PIAS3
AR PNRC2
AR POU5F1
AR PQBP1
AR RB1
AR RBAK
AR RNF14
AR RNF4
AR RUNX1
AR RUNX2
AR SART3
AR SMAD1
AR SMAD3
AR SP1
AR SPDEF
AR SRY
AR TCF4
AR TMF1
AR TRIM24
AR UBE3A
ARAF KLHL12
ARAF YWHAG
ARF1 ARFGAP1
ARF1 COPB1
ARF1 COPE
ARF1 GOSR2
ARF1 MDM4
ARF1 PICK1
ARF1 PLD1
ARF3 SLC2A4
ARF6 AP3B1
ARF6 ASAP2
ARF6 EXOC5
ARF6 PIP5K1A
ARF6 PLD1
ARFGAP1 CSNK1D
ARFGAP1 MAP1LC3B
ARFGAP1 SMN1
ARFGAP1 TK1
ARFGEF2 ARFGEF1
ARFGEF2 PRPF40A
ARFIP1 SLC2A4
ARFIP2 ITGB3BP
ARHGAP1 ITPR1
ARHGAP1 PIK3R1
ARHGAP1 PTPN11
ARHGAP1 RASA1
ARHGAP1 WAS
ARHGAP15 RAC1
ARHGAP5 PRKAR2A
ARHGAP5 PRKAR2B
ARHGAP5 PTPN18
ARHGAP5 RASA1
ARHGAP5 SMURF2
ARHGDIA CBX5
ARHGDIA TRIM13
ARHGDIB CDC42
ARHGDIB RAC1
ARHGDIB RAC2
ARHGDIB RHOH
ARHGDIB VAV1
ARHGEF1 CSNK1E
ARHGEF1 IVNS1ABP
ARHGEF1 MYO18A
ARHGEF1 TRIM8
ARHGEF11 ABCA1
ARHGEF11 GNA12
ARHGEF11 GNA13
ARHGEF12 ABCA1
ARHGEF12 CD44
ARHGEF12 GNA12
ARHGEF12 GNA13
ARHGEF12 IGF1R
ARHGEF12 RHOA
ARHGEF18 RHOA
ARHGEF2 YWHAE
ARHGEF6 CDC42
ARHGEF6 PAK1
ARHGEF6 PAK3
ARHGEF6 TGFBR1
ARHGEF7 ARHGEF6
ARHGEF7 CBLB
ARHGEF7 GIT2
ARHGEF7 PAK1
ARHGEF7 PAK3
ARID2 SMARCE1
ARID3A SP100
ARID3A UBE2E3
ARID4A SIN3A
ARIH2 UBE2L3
ARL15 GAPDH
ARL15 RPL8
ARL15 UBR1
ARL15 UNC119
ARL2 UNC119
ARL4D EML4
ARL4D TLE1
ARL5A CBX1
ARL5A CBX5
ARL6IP1 NUDT3
ARNT AHR
ARNT ARNT2
ARNT EP300
ARNT HIF1A
ARNT NCOA1
ARNT NCOA2
ARNT SIM1
ARNT TRIP11
ARNT2 ARNT
ARNTL AHR
ARNTL BHLHE40
ARNTL CLOCK
ARNTL CSNK1E
ARNTL EPAS1
ARNTL HIF1A
ARNTL HLF
ARNTL NPAS2
ARNTL PER3
ARPC1B ACTB
ARPC1B PAK1
ARPC1B WAS
ARPC3 EFTUD2
ARPC3 LTA4H
ARPC4 ARPC3
ARPC4 RNF130
ARPC5 MAPKAPK2
ARR3 CAPNS1
ARR3 DVL2
ARR3 FSHR
ARR3 MAP2K7
ARR3 SRC
ARRB1 AP1B1
ARRB1 AP2B1
ARRB1 BMPR2
ARRB1 CSK
ARRB1 DNAJB6
ARRB1 DVL2
ARRB1 GNMT
ARRB1 HAX1
ARRB1 HCK
ARRB1 HNRNPA1
ARRB1 MAPK9
ARRB1 MATN2
ARRB1 RNF135
ARRB1 SIPA1
ARRB1 ZMYND8
ARRB2 AIP
ARRB2 CLTC
ARRB2 DVL2
ARRB2 HIPK3
ARRB2 MAPK1
ARRB2 YAF2
ASAP1 HCK
ASAP1 SH3KBP1
ASAP2 BIN1
ASB13 TRIP13
ASCC2 MED31
ASCC2 SNRPB
ASCC3 TRIP4
ASF1A H3F3A
ASF1A HIRA
ASGR1 DHFR
ASGR1 HSP90AA1
ASGR1 TG
ASGR2 ASGR1
ASGR2 F8
ASH2L SMURF1
ASNA1 PFDN1
ATF1 CREB1
ATF1 CREBBP
ATF1 GABPA
ATF1 GABPB1
ATF1 JUN
ATF2 AR
ATF2 ATF7
ATF2 CREB5
ATF2 HMGA1
ATF2 JDP2
ATF2 RB1
ATF2 SMAD3
ATF2 UBE2I
ATF3 JUN
ATF3 JUNB
ATF3 JUND
ATF4 CEBPB
ATF4 CEBPG
ATF4 DDIT3
ATF4 FOS
ATF4 GPS2
ATF4 GTF2F2
ATF4 LDOC1
ATF4 NFE2L2
ATF4 TREX2
ATF5 CDC34
ATF6 ATF6B
ATF7 TAF12
ATF7IP ACTB
ATF7IP CEP250
ATF7IP DISC1
ATF7IP GTF2F1
ATF7IP GTF2H1
ATF7IP LUC7L2
ATF7IP PAPPA2
ATF7IP PCDH1
ATF7IP PEX6
ATF7IP PIAS3
ATF7IP POLR2D
ATF7IP POLR2G
ATF7IP QRICH1
ATF7IP RRBP1
ATF7IP SDK1
ATF7IP SETDB1
ATF7IP SPTBN1
ATF7IP SVEP1
ATF7IP TTC3
ATG12 MDFI
ATM EIF4EBP1
ATM H2AFX
ATM MDC1
ATM MDM2
ATM MDM4
ATM MRE11A
ATM NBN
ATM PRKDC
ATM RAD17
ATM RAD51
ATM RAD9A
ATM RBBP8
ATM RHEB
ATM TOPBP1
ATM TP53BP1
ATM WRN
ATM XRCC5
ATN1 AES
ATN1 ALG13
ATN1 CACNB1
ATN1 DMPK
ATN1 EWSR1
ATN1 FBLN5
ATN1 MDFI
ATN1 NELL2
ATN1 RBM10
ATN1 TRIP6
ATN1 USP54
ATN1 WDR5
ATN1 WWP1
ATP1A1 CFL1
ATP1B1 GCH1
ATP2A2 BCL2
ATP2A2 CAMK2A
ATP2B1 MBIP
ATP2B1 SEC31A
ATP2B4 SRC
ATP5A1 ATP5C1
ATP5B CDK4
ATP5B PIN1
ATP5B RPP14
ATP5C1 PJA1
ATP5C1 PNO1
ATP5J MAPK6
ATP5J2 CCDC137
ATP5J2 ZFPL1
ATP6V1A ANXA7
ATP6V1A TK1
ATP6V1B1 ACTN4
ATP6V1E1 SOS1
ATP6V1E1 XRCC6
ATPIF1 GSK3B
ATR CHD4
ATR CHEK1
ATR MSH2
ATR NBN
ATR TREX1
ATR XRCC5
ATRX HDAC4
ATXN1 ANKHD1
ATXN1 ANP32A
ATXN1 ATXN1L
ATXN1 ATXN2
ATXN1 BTG3
ATXN1 CDK6
ATXN1 DAZAP2
ATXN1 DCTN3
ATXN1 EIF4ENIF1
ATXN1 FAM46A
ATXN1 GSPT1
ATXN1 HPCAL1
ATXN1 IPO8
ATXN1 KLHL8
ATXN1 LDB1
ATXN1 MED15
ATXN1 PQBP1
ATXN1 PSMC3
ATXN1 PUM1
ATXN1 RAD54L2
ATXN1 RBPMS
ATXN1 SPEN
ATXN1 TBC1D5
ATXN1 TRIM32
ATXN1 U2AF2
ATXN1 UBE2E3
ATXN1 UBE2I
ATXN1 USP7
ATXN1L AES
ATXN1L ANKHD1
ATXN1L CBFA2T2
ATXN1L CHD6
ATXN1L COIL
ATXN1L CTBP1
ATXN1L FUS
ATXN1L GORASP2
ATXN1L RAD54L2
ATXN1L TRIP11
ATXN2 ATXN1
ATXN2 TDRD7
ATXN2 ZNRD1
ATXN3 ANXA7
ATXN3 RAD23B
ATXN3 TEX11
ATXN3 TK1
ATXN7 TP53BP2
ATXN7L2 CBX3
AUP1 ITGA2B
AUP1 RNF11
AURKA CDC20
AURKA CDC25B
AURKA NME1
AURKA PPP1CA
AURKA PPP1CC
AURKB HIST1H3A
AURKB INCENP
AURKB PSMA3
AURKB TACC1
AVEN SMURF1
AVPR1A GRK5
AVPR1A PRKCA
AVPR2 ARRB2
AVPR2 C1QTNF1
AVPR2 GRK5
AXIN1 ANP32A
AXIN1 APC
AXIN1 BTRC
AXIN1 CSNK1A1
AXIN1 CSNK1E
AXIN1 CTNNB1
AXIN1 DAB2
AXIN1 DVL1
AXIN1 DVL2
AXIN1 GAK
AXIN1 JUP
AXIN1 PIAS1
AXIN1 PPP2CA
AXIN1 PPP2R5C
AXIN1 SH3GL1
AXIN1 UTP14A
AXIN2 CSNK1E
AXL ADAM10
AXL CBL
AXL GAS6
AXL GRB2
AXL IL2RG
AXL LCK
AXL PIK3R1
AXL PIK3R2
AXL PLCG1
AXL PTPN11
AXL SHC1
AXL SOCS1
AXL TENC1
B2M CD1B
B2M FCGRT
BACE1 APP
BACE1 PSAP
BACE1 RANBP9
BACH1 MAFK
BAD BCL2
BAD EWSR1
BAD MAPK8
BAD PAK1
BAD PPP1CA
BAD SFN
BAD YWHAG
BAD YWHAH
BAD YWHAQ
BAG1 HSPA1A
BAG1 RB1
BAG3 HSPA1A
BAG4 APOBEC1
BAG4 BCL2
BAI1 DLG4
BAI1 MAGI3
BAI2 ARHGAP1
BAI2 SHANK1
BAI2 SHANK2
BAI2 STARD13
BAIAP2 CDC42
BAIAP2 NCKIPSD
BAK1 ARHGDIA
BANP BTG3
BARD1 BRD7
BARD1 CHD3
BARD1 IKBKAP
BARD1 KBTBD7
BARD1 MDC1
BARD1 MSH2
BARD1 PIAS4
BARD1 POLR2A
BARD1 RBBP8
BARD1 SETDB1
BARD1 TCERG1
BATF3 CREB3L3
BAX BAK1
BAX BCL2
BAX BID
BAX ERN1
BAX MOAP1
BAX NOL3
BAX SFN
BAX SH3GLB1
BBS10 FRZB
BBS10 HDAC6
BBS10 MAP3K7
BBS10 MAPK6
BBS4 PCM1
BCAP31 APP
BCAP31 BCL2
BCAP31 CASP8
BCAP31 MYH10
BCAR1 CASP3
BCAR1 CD2AP
BCAR1 CSPG4
BCAR1 PKD1
BCAR1 PPP1R15A
BCAR1 PTPN12
BCAR1 TRIP6
BCL10 CARD11
BCL10 CARD9
BCL10 CASP9
BCL10 CHUK
BCL10 MALT1
BCL10 MAP3K7
BCL10 NLRC4
BCL10 UBE2N
BCL2 BAK1
BCL2 BNIP2
BCL2 HRK
BCL2 HSPA1A
BCL2 MAPK1
BCL2 MAPK14
BCL2 MAPK8
BCL2 NLRP1
BCL2 PPP1CA
BCL2 SF1
BCL2 SOD1
BCL2 TMBIM6
BCL2 TP53BP2
BCL2A1 BAK1
BCL2A1 BID
BCL2L1 FBP1
BCL2L1 TLE1
BCL2L11 BCL2
BCL2L11 BCL2L1
BCL2L11 MAPK8
BCL2L11 MAPK9
BCL3 CREBBP
BCL3 FOS
BCL3 HDAC3
BCL3 NFKB2
BCL3 RXRA
BCL6 EP300
BCL6 IRF4
BCL6 NCOR2
BCL6 RUNX1T1
BCL6 SIN3A
BCL6 ZBTB7A
BCOR HDAC4
BCR ERCC3
BCR MAP4K5
BCR SFN
BCR UNC119
BCR YWHAH
BCR YWHAQ
BDKRB2 ADRBK2
BDKRB2 AGTR1
BDKRB2 GNA11
BDKRB2 GRK5
BDKRB2 GRK6
BDKRB2 NOS3
BDP1 RB1
BECN1 BCL2L1
BECN1 PIK3R2
BEGAIN ABLIM1
BEGAIN RBL1
BEND7 EMD
BEX2 LMO2
BGN BMP4
BGN COL4A2
BHLHE40 ARNTL
BHLHE40 SETDB1
BICD2 NEK9
BICD2 RAB6A
BID CSNK1E
BID CSNK2B
BID PLEKHM1
BID TLE1
BIN1 AP2A2
BIN1 ATXN2
BIN1 RIN3
BIN1 SH3GL2
BIRC2 DIABLO
BIRC2 GSPT1
BIRC2 HTRA2
BIRC2 IKBKG
BIRC2 RIPK2
BIRC2 TRADD
BIRC2 TRAF1
BIRC2 UBB
BIRC2 UBE2J1
BIRC3 CASP7
BIRC3 DIABLO
BIRC3 PDPK1
BIRC5 AURKB
BIRC5 CASP9
BIRC5 CDK4
BIRC5 INCENP
BIRC6 DIABLO
BLK BCL2
BLK FCGR2B
BLM SUMO2
BLM WRN
BLMH RPL11
BLNK LAT2
BLNK NAP1L4
BLNK SH3GL1
BLNK TPI1
BMI1 CBX8
BMI1 PHC1
BMI1 RING1
BMI1 RNF2
BMP1 CHRD
BMP1 COL1A1
BMP1 COL5A1
BMP1 COL7A1
BMP1 HSPG2
BMP1 LAMB3
BMP1 YLPM1
BMP2 ACVR1
BMP4 BMPER
BMP4 BMPR2
BMP4 GREM2
BMP4 NOG
BMP4 STAP2
BMP7 NOG
BMPR1A BMP5
BMPR1A BMPR1B
BMPR1A BMPR2
BMPR1A TGFBRAP1
BMPR1A ZMYND11
BMPR1B ARHGEF6
BMPR1B BMPR2
BMPR1B KLHL1
BMPR1B RAB6B
BMPR1B RAP2A
BMPR1B RASL12
BMPR1B RHOD
BMPR1B RHOJ
BMPR1B SRGAP1
BMPR1B STUB1
BMPR1B TGFBR1
BMPR1B TTC17
BMPR1B USP45
BMPR1B VEPH1
BMPR2 CTBP1
BMPR2 GDF6
BMPR2 HNRNPR
BMPR2 LSM10
BMPR2 MAP3K8
BMPR2 MAPK8
BMPR2 MOS
BMPR2 PDZRN3
BMPR2 PMPCA
BMPR2 RABGGTA
BMPR2 TOPBP1
BMPR2 TUBB
BMX CASP3
BMX ITK
BNIP1 BCL2
BNIP3 BCL2
BNIP3L BCL2
BNIP3L EWSR1
BNIP3L FCER1G
BNIP3L GBP2
BNIP3L GNB5
BNIP3L KLHL23
BNIP3L ROBO2
BNIP3L STEAP3
BRAF MAP2K1
BRAF MAPK1
BRAF YWHAB
BRAF YWHAG
BRAF YWHAH
BRAF YWHAQ
BRAP CENPF
BRCA1 AR
BRCA1 BACH1
BRCA1 BRCA2
BRCA1 BRIP1
BRCA1 CCNA2
BRCA1 CDK2
BRCA1 CREB1
BRCA1 CREBBP
BRCA1 CTBP1
BRCA1 CTBP2
BRCA1 DCLRE1C
BRCA1 DHX9
BRCA1 EP300
BRCA1 FAM175A
BRCA1 HDAC2
BRCA1 KPNA1
BRCA1 KPNA2
BRCA1 KPNA6
BRCA1 MED1
BRCA1 MNAT1
BRCA1 MSH2
BRCA1 NBN
BRCA1 NFYA
BRCA1 POLR2A
BRCA1 RAD51
BRCA1 RB1
BRCA1 RBBP4
BRCA1 RFC1
BRCA1 SMAD4
BRCA1 SMARCA4
BRCA1 SP1
BRCA1 TP53BP1
BRCA1 TRRAP
BRCA1 YY1
BRCA2 C11orf30
BRCA2 KAT2B
BRCA2 RAD51
BRCA2 SHFM1
BRCA2 WDR16
BRD3 BRD7
BRD4 RFC1
BRD7 BRD3
BRD7 BTBD2
BRD7 HIST2H2BE
BRD8 TRRAP
BRF1 GTF3C3
BRF1 GTF3C4
BRF1 GTF3C5
BRF1 RBL1
BRF1 RBL2
BRMS1 HDAC1
BRMS1 RBBP4
BRMS1 RBP1
BRMS1 SIN3A
BSG PDLIM7
BSG SLC2A4
BSPRY ZYX
BTBD2 BRD7
BTBD2 TRIM5
BTC EGFR
BTC ERBB2
BTG2 CNOT8
BTK ALDOA
BTK AP3B1
BTK BLNK
BTK BMX
BTK CAV1
BTK CBL
BTK CBX1
BTK CMTM3
BTK DAPP1
BTK FAS
BTK GLUL
BTK GNG2
BTK GRB2
BTK HCK
BTK IGHMBP2
BTK ITK
BTK KHDRBS1
BTK LYN
BTK MAN2B1
BTK MYD88
BTK PIK3AP1
BTK PIP4K2A
BTK PLCG1
BTK PLCG2
BTK PPM1G
BTK PPP3CB
BTK PRKCA
BTK PRKCB
BTK PRKCE
BTK PRKCQ
BTK PRKD1
BTK SH3BP5
BTK SYK
BTK TEC
BTK TIRAP
BTK TLR4
BTK TUBA1A
BTK VAV1
BTK WAS
BTK WASF2
BTLA TNFRSF14
BTRC CDC34
BTRC CUL1
BTRC FBXW11
BTRC HNRNPU
BTRC KIAA0947
BTRC SKP1
BTRC SUFU
BTRC UBE2R2
BTRC UBQLN2
BTRC WEE1
BTRC YAP1
BUB1 AP2B1
BUB1 AP3B1
BUB1 APC
BUB1 ARIH2
BUB1 BUB3
BUB1 CDC20
BUB1 PLK1
BUB1B BRCA2
BUB1B CDC20
C10orf10 CCDC85B
C10orf10 USHBP1
C10orf88 CLTC
C11orf30 CBX1
C11orf49 RPS3A
C11orf49 UBE3A
C11orf58 KIAA1377
C11orf58 MBTPS1
C11orf58 RPLP1
C11orf58 SF3B1
C11orf68 KCNE3
C14orf1 BTBD2
C14orf1 HMGB1
C14orf1 POLE2
C14orf1 POLR2C
C14orf1 SERPINB9
C14orf1 SNRPG
