"Name","K","Kin","Kout","TypeI","TypeII"
"RAB3A",4,2,2,0,1
"SPG21",4,3,1,0,1
"VAMP2",14,10,4,0,1
"UTP14A",8,5,3,0,1
"TCEB3",14,12,2,0,1
"SMARCC2",9,5,4,0,1
"RFX1",19,13,6,0,1
"RNF216",6,4,2,0,1
"RUVBL1",3,2,1,0,1
"TAF11",14,9,5,0,1
"TNFSF13",5,3,2,0,1
"SDCBP2",4,1,3,0,1
"SEMA4D",6,5,1,0,1
"SERPINE1",21,16,5,0,1
"SMAD5",37,27,10,0,1
"SH3GL3",7,1,6,0,1
"SIX1",5,4,1,0,1
"SOX5",15,13,2,0,1
"ZNF8",11,5,6,0,1
"SMG5",7,6,1,0,1
"UPF1",13,7,6,0,1
"STX11",10,8,2,0,1
"TCEB1",9,7,2,0,1
"SOX4",23,21,2,0,1
"SOX6",12,10,2,0,1
"SOX9",5,1,4,0,1
"NKX3-1",6,2,4,0,1
"SSBP2",6,5,1,0,1
"STAT4",10,3,7,0,1
"SYTL4",3,2,1,0,1
"TRAP1",9,6,3,0,1
"TNFRSF10B",9,4,5,0,1
"TNFRSF13C",11,9,2,0,1
"WASH2P",2,1,1,0,1
"TNFRSF4",5,1,4,0,1
"TNFSF14",5,3,2,0,1
"TNPO2",7,6,1,0,1
"ZBTB43",10,9,1,0,1
"ZNF417",6,4,2,0,1
"ZNF446",10,8,2,0,1
"GATA6",55,42,13,0,1
"hsa-let-7i-5p",332,33,299,0,1
"hsa-miR-103a-2-5p",40,28,12,0,1
"hsa-miR-130a-5p",326,10,316,0,1
"BARX1",6,3,3,0,1
"hsa-miR-181a-5p",182,21,161,0,1
"hsa-miR-196b-5p",230,13,217,0,1
"hsa-miR-199b-5p",264,13,251,0,1
"hsa-miR-200c-5p",294,38,256,0,1
"hsa-miR-21-5p",231,43,188,0,1
"hsa-miR-214-5p",130,16,114,0,1
"hsa-miR-22-5p",253,25,228,0,1
"hsa-miR-23a-5p",550,35,515,0,1
"hsa-miR-24-1-5p",339,22,317,0,1
"hsa-miR-26a-5p",336,32,304,0,1
"hsa-miR-31-5p",182,10,172,0,1
"hsa-miR-338-5p",140,11,129,0,1
"hsa-miR-4638-5p",51,33,18,0,1
"hsa-miR-548aw",26,11,15,0,1
"hsa-miR-615-5p",42,5,37,0,1
"hsa-miR-92a-1-5p",155,12,143,0,1
"hsa-miR-99a-5p",140,28,112,0,1
