"Name","K","Kin","Kout","TypeI","TypeII"
"SH3KBP1",55,52,3,0,1
"H3F3A",13,12,1,0,1
"ASGR1",16,12,4,0,1
"ASIP",4,3,1,0,1
"F11R",23,18,5,0,1
"CREB1",220,54,166,0,1
"GABPA",95,15,80,0,1
"GABPB1",65,58,7,0,1
"SPI1",193,18,175,0,1
"CEBPG",47,40,7,0,1
"HMGA1",78,66,12,0,1
"JUN",316,59,257,0,1
"GPS2",10,5,5,0,1
"CDC34",21,19,2,0,1
"DISC1",30,27,3,0,1
"EIF4EBP1",49,43,6,0,1
"STK11",37,32,5,0,1
"TOPBP1",26,22,4,0,1
"WRN",20,17,3,0,1
"ATN1",59,36,23,0,1
"CBFA2T2",25,23,2,0,1
"DMPK",30,25,5,0,1
"BCL2",97,79,18,0,1
"CSE1L",52,50,2,0,1
"RASSF1",21,13,8,0,1
"ATP5C1",24,21,3,0,1
"PSME3",51,44,7,0,1
"RPP14",25,23,2,0,1
"ATR",21,14,7,0,1
"XPA",11,8,3,0,1
"EZH2",291,33,258,0,1
"CCNK",25,17,8,0,1
"DAZAP2",103,93,10,0,1
"FAM46A",27,25,2,0,1
"GSPT1",61,58,3,0,1
"PSMC3",11,7,4,0,1
"U2AF2",26,22,4,0,1
"CTBP2",23,20,3,0,1
"RAD23A",19,13,6,0,1
"RNF11",84,64,20,0,1
"CDC20",22,18,4,0,1
"NME1",22,17,5,0,1
"PPP1CA",36,30,6,0,1
"PPP1CC",50,47,3,0,1
"AVP",6,4,2,0,1
"C1QTNF1",6,4,2,0,1
"GNAS",46,38,8,0,1
"AXIN1",39,18,21,0,1
"BTRC",71,58,13,0,1
"DVL1",24,18,6,0,1
"EEF1A1",74,48,26,0,1
"JUP",26,19,7,0,1
"PPP2CA",83,70,13,0,1
"SH3GL1",27,19,8,0,1
"UTP14A",29,20,9,0,1
"AXL",42,29,13,0,1
"CBL",110,76,34,0,1
"IL2RG",16,9,7,0,1
"LCK",74,36,38,0,1
"PIK3R2",32,21,11,0,1
"PIK3R3",47,41,6,0,1
"B2M",28,26,2,0,1
"HLA-A",30,20,10,0,1
"PSEN1",50,31,19,0,1
"RANBP9",29,23,6,0,1
"MAPK8",71,63,8,0,1
"SUMO2",52,43,9,0,1
"YWHAQ",95,79,16,0,1
"KRTAP4-12",11,4,7,0,1
